state,plant_name,city,legacy_impoundment_flag,compliance_website,region,coal_rank,coal_type_raw,liner_status,impoundment_status,county_population,county_median_income,county_poverty_rate_pct,coal_burned_tons_2024,n_ponds_assessed,coal_rank_source,coal_rank_note,liner_status_source
Wisconsin,Caledonia,Caledonia,No,https://www.we-energies.com/environment/coal-combustion,Midwest,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Wisconsin,Columbia (WI),Pardeeville,No,https://ccr.alliantenergy.com/Columbia,Midwest,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Wisconsin,Edgewater,Sheboygan,No,https://ccr.alliantenergy.com/Edgewater,Midwest,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Wisconsin,Nelson Dewey,Cassville,No,https://ccr.alliantenergy.com/NelsonDewey,Midwest,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Wisconsin,Pleasant Prairie,Pleasant Prairie,No,https://www.we-energies.com/environment/coal-combustion,Midwest,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Wisconsin,Weston,Rothschild,No,https://www.wisconsinpublicservice.com/company/ccr,Midwest,Subbituminous,,,,,,,,4.0,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Wisconsin,Bay Front,Ashland,Not indicated,https://corporate.my.xcelenergy.com/s/energy/sources/coal/coal-ash-management,Midwest,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Wisconsin,French Island,La Crosse,Not indicated,https://corporate.my.xcelenergy.com/s/energy/sources/coal/coal-ash-management,Midwest,Subbituminous,,,,,,,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",national_prior_94pct_unlined
Wyoming,Osage Power Plant,Osage,Potential (2),https://www.blackhillsenergy.com/our-company/delivering-energy/coal-combustion-residuals-ccr-rule-compliance-data-and-information,West,Subbituminous,Not currently coal-fired,N/A (no impoundment),,6826.0,89509.0,9.0,,,regional_prior,"Regional prior only (USGS COALQUAL regional pattern, per US_Coal_Ash_Pond_Inventory.xlsx Read Me). Real plant-level EIA-860 coal type from census_data_towns_and_power_plants_1.xlsx is used instead wherever available and always overrides this prior.",matched
Wyoming,Dave Johnston,Glen Rock,No,https://www.pacificorp.com/environment/environmental-applications-compliance.html,West,Subbituminous,"Refined coal,Subbituminous",Yes (lined),Operating - in service,13762.0,81558.0,10.6,2725260.0,8.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Wyoming,Jim Bridger,Point of Rocks,No,https://www.pacificorp.com/environment/environmental-applications-compliance.html,West,Subbituminous,Subbituminous,N/A (no impoundment),,41542.0,75034.0,12.9,2871499.0,2.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Wyoming,Laramie River Station,Wheatland,No,https://www.basinelectric.com/environment/coal-combustion-residuals-ccr-rule-compliance-data-and-information,West,Subbituminous,"Refined coal,Subbituminous",Yes (lined),Operating - in service,8612.0,67718.0,7.7,4377464.0,5.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
Wyoming,Naughton,Kemmerer,No,https://www.pacificorp.com/environment/environmental-applications-compliance.html,West,Subbituminous,Subbituminous,No (unlined),Operating - in service,20486.0,89330.0,7.5,910111.0,4.0,EIA-860 (matched),Matched to census_data_towns_and_power_plants_1.xlsx (EIA-860 2024).,matched
